timestamp,date,time,time(ms),GSR,GSR_z,SCR,SCR_z,PPG,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise,Emotion,Leye_X,Leye_Y,Reye_X,Reye_Y,Leye_open,Reye_open,Left_eye_h,Right_eye_h,Left_brow_h1,Right_brow_h1,Left_brow_h2,Right_brow_h2,Between_brows,Left_chin_length,Right_chin_length,Mouth_width,Mouth_inner_height,Mouth_outer_height
1175800.0,2025-08-14,15:30:09,1755153009562,3.7038455156922048,-1.572628045349937,0.0,0.0,0.7326007326007326,0.15388887,0.010846983,0.17454644,0.007081281,0.3623649,0.24631228,0.044959247,Neutral,265.0,111.0,344.0,114.0,0.0,0.0,6.0,7.0,25.0,27.65863337187866,28.231188426986208,30.4138126514911,21.02379604162864,42.72001872658765,66.18912297349165,65.12296062065974,5.0990195135927845,30.066592756745816
1182353.0,2025-08-14,15:30:09,1755153009751,3.4682773192950047,-1.8657151178379752,-0.002290016059697031,-0.38220127667146664,0.0,0.1037416,0.0046694027,0.10960378,0.009118615,0.52408415,0.23311387,0.015668623,Neutral,263.0,117.0,342.0,119.0,0.0,0.0,6.0,6.0,25.80697580112788,29.068883707497267,30.463092423455635,30.870698080866266,22.02271554554524,43.86342439892262,67.47592163134935,64.07027391856539,7.071067811865476,30.01666203960727
1188906.0,2025-08-14,15:30:09,1755153009913,3.4659873032353077,-1.879191472094949,-0.002101384556506991,-0.35216866198535146,0.0,0.106723875,0.0048149587,0.110614784,0.008740663,0.5145366,0.23972306,0.014846095,Neutral,263.0,117.0,343.0,120.0,0.0,0.0,6.0,7.071067811865476,26.40075756488817,30.4138126514911,30.083217912982647,29.546573405388315,23.08679276123039,43.08131845707603,67.7421582177598,64.1248781675256,7.0,31.016124838541646
1195459.0,2025-08-14,15:30:10,1755153010135,3.4640745501819907,-1.8904476978508582,-0.0017188288994434142,-0.29126077305754555,0.7326007326007326,0.10944284,0.0051570307,0.11377455,0.009336579,0.50582784,0.24076734,0.015693797,Neutral,262.0,117.0,342.0,120.0,0.0,0.0,6.0,7.071067811865476,26.40075756488817,30.4138126514911,30.083217912982647,29.966648127543397,23.08679276123039,41.23105625617661,69.35416353759881,64.07027391856539,7.071067811865476,30.066592756745816
1202012.0,2025-08-14,15:30:10,1755153010324,3.462549645436421,-1.8994215024110581,-0.0013256879410143974,-0.22866756501883592,1155.311355311355,0.11606471,0.0052881013,0.11252638,0.007385777,0.48930734,0.25689185,0.012535844,Neutral,262.0,116.0,342.0,119.0,0.0,0.0,7.0,7.0,26.40075756488817,29.0,29.154759474226505,29.966648127543397,22.02271554554524,43.08131845707603,68.3593446428504,63.07138812488592,6.082762530298219,29.017236257093817
1208565.0,2025-08-14,15:30:10,1755153010509,3.461423174299962,-1.906050593080922,-0.0009219616812192744,-0.16438903786911652,1006.5934065934064,0.1347129,0.007634248,0.12837902,0.01049475,0.43241727,0.2722052,0.014156642,Neutral,263.0,115.0,342.0,118.0,0.0,0.0,6.082762530298219,7.071067811865476,25.80697580112788,29.73213749463701,29.73213749463701,29.966648127543397,23.08679276123039,40.311288741492746,69.1158447825099,64.07027391856539,7.071067811865476,31.064449134018133
1215118.0,2025-08-14,15:30:10,1755153010714,3.4607057220739823,-1.9102726771657974,-0.0005076501200580452,-0.09842519160838738,1010.2564102564102,0.08093756,0.0037972997,0.11469565,0.011304749,0.5858344,0.16777977,0.035650644,Neutral,263.0,98.0,342.0,102.0,1.0,1.0,9.055385138137416,10.0,22.80350850198276,26.627053911388696,28.635642126552707,28.231188426986208,23.08679276123039,40.24922359499622,69.02897942168927,62.20128616033595,6.082762530298219,31.064449134018133
1221671.0,2025-08-14,15:30:10,1755153010910,3.460407874059846,-1.9120254619710577,-8.275325753115403e-05,-0.03077602623671916,1918.6813186813183,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228224.0,2025-08-14,15:30:11,1755153011129,3.46054021555892,-1.9112466548020555,0.0003527289063618433,0.038558458245958833,1248.3516483516482,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234777.0,2025-08-14,15:30:11,1755153011316,3.4611133318725695,-1.907873962964159,0.0007987963716207247,0.10957826183961124,1035.8974358974358,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
